Document_No,Day_No,Menu_1,Menu_2,Date/time
216,1,"चहा,ब्रेड,उपमा,पोळी,भात,खिचडी,बेसन,वांग्याची भाजी","चहा,उपमा",2018-05-24 01:55:34.540886+00:00
216,2,"चहा,उपमा,पोळी,भात,आलूची भाजी,टमाटर चटणी","चहा,उपमा,पोळी",2018-05-24 01:56:18.326613+00:00
216,3,"चहा,ब्रेड,दूध,कढी,खिचडी,बेसन,वांग्याचं भरीत","चहा,दूध,पोळी",2018-05-24 01:57:06.636478+00:00
217,1,"चहा,ब्रेड,कढी,पोळी,खिचडी,बेसन,वांग्याची भाजी",चहा,2018-05-24 01:59:32.547819+00:00
217,2,"चहा,साबुदाणा उसळ,पोळी,मेथीची भाजी,पालक वरण",चहा,2018-05-24 02:00:14.595493+00:00
217,3,"चहा,बिस्कीट,दूध,उपमा,पोळी,भात,पालक वरण,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:01:08.088865+00:00
218,1,"चहा,ब्रेड,दूध,पोळी,बेसन,पत्ता कोबी,पालक वरण","चहा,पोळी",2018-05-24 02:03:12.560557+00:00
218,2,"चहा,दूध,पोळी,भात,पत्ता कोबी,पालक वरण","चहा,दूध,पोळी",2018-05-24 02:04:41.771051+00:00
218,3,"चहा,दूध,उपमा,मटकीची उसळ,पोळी,भात,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:06:01.729437+00:00
219,1,"चहा,दूध,उपमा,कढी,पोळी,भात,बेसन,वांग्याची भाजी",चहा,2018-05-24 02:08:24.977892+00:00
219,2,"चहा,ब्रेड,दूध,उपमा,पोळी,खिचडी,बेसन,आलूची भाजी","चहा,उपमा",2018-05-24 02:09:22.555336+00:00
219,3,"चहा,ब्रेड,दूध,मटकीची उसळ,पोळी,खिचडी,बेसन,वांग्याची भाजी",चहा,2018-05-24 02:10:33.767574+00:00
220,1,"चहा,ब्रेड,पोहे,पोळी,भात,पालक वरण,टमाटर चटणी","चहा,पोळी",2018-05-24 02:13:18.996381+00:00
220,2,"चहा,दूध,उपमा,पोळी,भात,बेसन,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:14:15.438534+00:00
220,3,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,वांग्याची भाजी",चहा,2018-05-24 02:15:16.749238+00:00
221,1,"चहा,दूध,पोहे,पोळी,भात,खिचडी,बेसन,पत्ता कोबी,पालक वरण","चहा,पोहे",2018-05-24 02:17:22.865677+00:00
221,2,"चहा,दूध,मटकीची उसळ,पोळी,भात,टमाटर चटणी","चहा,मटकीची उसळ,पोळी",2018-05-24 02:18:23.121077+00:00
221,3,"चहा,शिरा,कढी,भात,आलूची भाजी,वांग्याचं भरीत","चहा,पोळी",2018-05-24 02:19:26.938977+00:00
222,1,"चहा,उपमा,मटकीची उसळ,पोळी,भात,वांग्याची भाजी","चहा,पोळी",2018-05-30 02:28:08.121057+00:00
222,2,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,पालक वरण",चहा,2018-05-30 02:28:59.114572+00:00
222,3,"चहा,मटकीची उसळ,पोळी,पत्ता कोबी,वांग्याची भाजी","चहा,पोळी,भात",2018-05-30 02:29:35.507483+00:00
223,1,"चहा,दूध,उपमा,पोळी,भात,पालक वरण,आलूची भाजी","चहा,उपमा,पोळी",2018-05-30 02:30:17.960937+00:00
223,2,"चहा,दूध,पोहे,कढी,पोळी,भात,पत्ता कोबी,आलूची भाजी","चहा,पोहे,पोळी",2018-05-30 02:30:57.944052+00:00
223,3,"चहा,उपमा,मटकीची उसळ,पोळी,भात,खिचडी,बेसन","चहा,उपमा",2018-05-30 02:43:11.685728+00:00
224,1,"चहा,ब्रेड,दूध,मटकीची उसळ,पोळी,भात,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:22:11.488057+00:00
224,2,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,पत्ता कोबी","चहा,दूध",2018-05-24 02:23:04.918829+00:00
224,3,"चहा,ब्रेड,दूध,उपमा,पोळी,भात,पालक वरण,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:24:09.089078+00:00
225,1,"चहा,ब्रेड,दूध,उपमा,पोळी,भात,मेथीची भाजी,पालक वरण,टमाटर चटणी","चहा,उपमा,पोळी",2018-05-24 02:26:29.128332+00:00
225,2,"चहा,दूध,उपमा,पोळी,भात,पालक वरण,वांग्याची भाजी","उपमा,पोळी",2018-05-24 02:27:22.247905+00:00
225,3,"चहा,दूध,पोहे,पोळी,भात,खिचडी,बेसन,पालक वरण,वांग्याची भाजी",चहा,2018-05-24 02:28:22.837741+00:00
226,1,"चहा,दूध,उपमा,पोळी,भात,बेसन,मेथीची भाजी,पालक वरण","चहा,उपमा,पोळी",2018-05-24 02:30:53.290617+00:00
226,2,"चहा,दूध,पोळी,भात,मेथीची भाजी,पालक वरण","चहा,दूध,पोळी",2018-05-24 02:31:41.217059+00:00
226,3,"चहा,दूध,उपमा,पोळी,बेसन,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:32:28.858487+00:00
227,1,"चहा,दूध,मटकीची उसळ,पोळी,भात,टमाटर चटणी","चहा,मटकीची उसळ,पोळी",2018-05-24 02:34:36.501135+00:00
227,2,"चहा,दूध,उपमा,पोळी,भात,खिचडी,बेसन,पालक वरण","चहा,उपमा",2018-05-24 02:35:30.431610+00:00
227,3,"चहा,दूध,पोळी,भात,खिचडी,मेथीची भाजी,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:36:24.910585+00:00
228,1,"चहा,बिस्कीट,दूध,कढी,पोळी,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:38:30.153404+00:00
228,2,"चहा,ब्रेड,उपमा,कढी,पोळी,भात,बेसन,पालक वरण","उपमा,पोळी",2018-05-24 02:39:38.060876+00:00
228,3,"चहा,दूध,पोळी,मेथीची भाजी,पालक वरण,वांग्याचं भरीत","चहा,पोळी",2018-05-24 02:40:35.362206+00:00
229,1,"चहा,ब्रेड,दूध,पोहे,पोळी,मेथीची भाजी,पालक वरण,टमाटर चटणी","चहा,पोहे,पोळी",2018-05-24 02:42:51.781104+00:00
229,2,"चहा,दूध,पोळी,पालक वरण,आलूची भाजी,वांग्याचं भरीत","चहा,पोळी",2018-05-24 02:43:50.453197+00:00
229,3,"चहा,दूध,उपमा,पोळी,भात,खिचडी,बेसन,पालक वरण",चहा,2018-05-24 02:44:42.980291+00:00
230,1,"चहा,ब्रेड,दूध,पोहे,पोळी,भात,बेसन,पत्ता कोबी,पालक वरण","चहा,पोळी",2018-05-24 02:47:10.914813+00:00
230,2,"चहा,दूध,उपमा,कढी,पोळी,भात,पालक वरण","चहा,उपमा",2018-05-24 02:47:54.829754+00:00
230,3,"चहा,दूध,पोळी,भात,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:48:48.078534+00:00
231,1,"चहा,ब्रेड,दूध,उपमा,पोळी,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:51:03.889455+00:00
231,2,"चहा,दूध,पोळी,भात,बेसन,पालक वरण","चहा,पोळी,भात",2018-05-24 02:51:55.703145+00:00
231,3,"चहा,दूध,उपमा,पोळी,पालक वरण,वांग्याचं भरीत,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 02:53:01.341189+00:00
232,1,"चहा,उपमा,पोळी,भात,बेसन,आलूची भाजी","चहा,पोळी",2018-05-24 02:55:18.777705+00:00
232,2,"चहा,उपमा,पोळी,भात,खिचडी,बेसन,पालक वरण","चहा,उपमा",2018-05-24 02:56:07.810816+00:00
232,3,"चहा,पोहे,पोळी,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 03:24:03.472520+00:00
232,3,"चहा,पोहे,पोळी,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 02:57:04.501233+00:00
233,1,"चहा,ब्रेड,दूध,उपमा,पोळी,भात,खिचडी,बेसन,पालक वरण","चहा,उपमा",2018-05-24 03:26:21.387785+00:00
233,2,"चहा,दूध,पोहे,पोळी,भात,वांग्याची भाजी","चहा,पोहे,पोळी,वांग्याची भाजी",2018-05-24 03:27:06.703603+00:00
233,3,"चहा,दूध,साबुदाणा उसळ,पोळी,वांग्याची भाजी","चहा,दूध",2018-05-24 03:27:48.987587+00:00
234,1,"चहा,ब्रेड,दूध,मटकीची उसळ,पोळी,पत्ता कोबी,टमाटर चटणी","चहा,पोळी",2018-05-24 03:30:11.115554+00:00
234,2,"चहा,ब्रेड,दूध,पोहे,पोळी,भात,आलूची भाजी,वांग्याची भाजी","दूध,पोळी",2018-05-24 03:44:05.100896+00:00
234,3,"चहा,ब्रेड,दूध,उपमा,कढी,पोळी,पत्ता कोबी,आलूची भाजी",पोळी,2018-05-24 03:45:05.104059+00:00
235,1,"चहा,ब्रेड,दूध,उपमा,पोळी,भात,खिचडी,बेसन,पालक वरण","चहा,उपमा",2018-05-24 03:47:56.447274+00:00
235,2,"चहा,दूध,पोहे,पोळी,भात,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 03:48:46.045652+00:00
235,3,"चहा,ब्रेड,दूध,पोळी,पत्ता कोबी,मेथीची भाजी,पालक वरण","चहा,पोळी",2018-05-24 03:49:36.746018+00:00
236,1,"चहा,ब्रेड,दूध,उपमा,पोळी,भात,टमाटर चटणी,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 03:51:29.170648+00:00
236,2,"चहा,ब्रेड,दूध,पोळी,भात,बेसन,वांग्याची भाजी","चहा,पोळी",2018-05-24 03:52:25.995816+00:00
236,3,"चहा,साबुदाणा उसळ,पोळी,भात,वांग्याची भाजी",चहा,2018-05-24 03:53:12.205883+00:00
237,1,"चहा,ब्रेड,दूध,उपमा,पोळी,भात,पालक वरण,आलूची भाजी,वांग्याची भाजी","चहा,पोळी",2018-05-24 03:55:36.759944+00:00
237,2,"चहा,दूध,मटकीची उसळ,पोळी,भात,वांग्याचं भरीत","चहा,दूध,पोळी",2018-05-24 03:56:22.850623+00:00
237,3,"चहा,दूध,उपमा,कढी,पोळी,खिचडी,बेसन,टमाटर चटणी",चहा,2018-05-24 03:57:20.690105+00:00
238,1,"चहा,दूध,पोळी,भात,आलूची भाजी,वांग्याची भाजी","चहा,पोळी",2018-05-24 03:59:35.974752+00:00
238,2,"चहा,दूध,उपमा,कढी,पोळी,भात,पत्ता कोबी,वांग्याचं भरीत","चहा,उपमा,पोळी",2018-05-24 04:00:28.661438+00:00
238,3,"चहा,दूध,उपमा,पोळी,भात,पत्ता कोबी,पालक वरण,वांग्याची भाजी","चहा,पोळी",2018-05-24 04:01:14.057347+00:00
239,1,"चहा,ब्रेड,दूध,उपमा,पोळी,खिचडी,बेसन,टमाटर चटणी",चहा,2018-05-24 04:03:27.636503+00:00
239,2,"चहा,ब्रेड,उपमा,पोळी,भात,पालक वरण,आलूची भाजी","चहा,पोळी",2018-05-24 04:04:12.630510+00:00
239,3,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,वांग्याची भाजी",चहा,2018-05-24 04:04:50.647625+00:00
240,1,"चहा,ब्रेड,उपमा,पोळी,मेथीची भाजी,पालक वरण,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 04:06:53.751915+00:00
240,2,"चहा,दूध,साबुदाणा उसळ,पोळी,भात,पालक वरण",चहा,2018-05-24 04:07:28.817649+00:00
240,3,"चहा,उपमा,पोळी,भात,आलूची भाजी,वांग्याची भाजी","चहा,पोळी",2018-05-24 04:08:16.892322+00:00
241,1,"चहा,बिस्कीट,उपमा,पोळी,भात,पालक वरण,वांग्याचं भरीत","चहा,उपमा,पोळी",2018-05-24 04:10:30.644384+00:00
241,2,"चहा,साबुदाणा उसळ,पोळी,भात,पालक वरण",चहा,2018-05-24 04:11:23.951337+00:00
241,3,"चहा,दूध,पोहे,पोळी,पत्ता कोबी,पालक वरण,वांग्याची भाजी","चहा,पोहे,पोळी",2018-05-24 04:12:10.899673+00:00
242,1,"चहा,दूध,उपमा,मटकीची उसळ,पोळी,भात,खिचडी,बेसन","चहा,उपमा",2018-05-24 04:14:08.515709+00:00
242,2,"चहा,उपमा,कढी,पोळी,बेसन,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 04:14:53.466330+00:00
242,3,"चहा,पोहे,पोळी,भात,पालक वरण,आलूची भाजी,वांग्याची भाजी","चहा,पोहे,पोळी",2018-05-24 04:15:47.509703+00:00
243,1,"चहा,दूध,पोळी,भात,मेथीची भाजी,वांग्याची भाजी","चहा,पोळी",2018-05-24 04:18:20.272308+00:00
243,2,"चहा,उपमा,पोळी,भात,वांग्याचं भरीत,वांग्याची भाजी","चहा,उपमा,पोळी",2018-05-24 04:19:34.027585+00:00
243,3,"चहा,उपमा,कढी,पोळी,भात,बेसन",चहा,2018-05-24 04:20:09.716114+00:00
244,1,"चहा,दूध,पोहे,कढी,पोळी,भात,मेथीची भाजी","चहा,पोहे",2018-05-24 04:23:16.108253+00:00
244,2,"चहा,दूध,पोहे,कढी,पोळी,भात,वांग्याची भाजी","चहा,पोळी,वांग्याची भाजी",2018-05-24 04:23:59.908165+00:00
244,3,"चहा,दूध,उपमा,चण्याची उसळ,पोळी,भात,पालक वरण","उपमा,पोळी",2018-05-24 04:24:54.442414+00:00
245,1,"चहा,दूध,पोहे,वाटाणा उसळ,कढी,पोळी,भात,मेथीची भाजी",पोळी,2018-05-24 04:27:36.922860+00:00
245,2,"चहा,ब्रेड,दूध,कढी,पोळी,पत्ता कोबी,टमाटर चटणी","चहा,पोळी",2018-05-24 04:28:41.389361+00:00
245,3,"चहा,ब्रेड,दूध,चण्याची उसळ,कढी,पोळी,भात,पालक वरण,वांग्याचं भरीत","पोळी,भात",2018-05-24 04:29:37.870722+00:00
246,1,"चहा,दूध,पोहे,वाटाणा उसळ,पोळी,भात,वांग्याची भाजी","चहा,पोळी",2018-05-24 04:32:11.754305+00:00
246,2,"चहा,ब्रेड,दूध,शिरा,मटकीची उसळ,पोळी,भात,पालक वरण","चहा,शिरा,पोळी",2018-05-24 04:33:05.312428+00:00
246,3,"चहा,दूध,पोहे,पोळी,भात,पत्ता कोबी,पालक वरण,टमाटर चटणी","चहा,पोळी",2018-05-24 04:33:56.062726+00:00
247,1,"चहा,ब्रेड,दूध,पोहे,वाटाणा उसळ,पोळी,भात,पत्ता कोबी","दूध,पोळी",2018-05-24 04:36:34.168923+00:00
247,2,"चहा,ब्रेड,दूध,चण्याची उसळ,पोळी,भात,पत्ता कोबी,वांग्याची भाजी","दूध,पोळी",2018-05-24 04:37:35.990293+00:00
247,3,"चहा,दूध,पोहे,पोळी,भात,पत्ता कोबी,आलूची भाजी","दूध,पोळी",2018-05-24 04:38:18.309314+00:00
248,1,"चहा,दूध,पोहे,चण्याची उसळ,पोळी,वांग्याची भाजी","दूध,पोळी",2018-05-24 04:40:16.742864+00:00
248,2,"चहा,ब्रेड,दूध,पोळी,पत्ता कोबी,वांग्याची भाजी","दूध,पोळी",2018-05-24 04:41:08.001057+00:00
248,3,"चहा,ब्रेड,दूध,मटकीची उसळ,पोळी,भात,पत्ता कोबी,पालक वरण","दूध,पोळी",2018-05-24 04:41:52.208504+00:00
249,1,"चहा,ब्रेड,दूध,चण्याची उसळ,पोळी,भात,पत्ता कोबी,वांग्याची भाजी","चहा,पोळी",2018-05-24 04:43:52.266795+00:00
249,2,"चहा,दूध,पोहे,पोळी,आलूची भाजी,वांग्याची भाजी","दूध,पोळी",2018-05-24 04:44:31.163041+00:00
249,3,"चहा,ब्रेड,दूध,चण्याची उसळ,कढी,पोळी,पत्ता कोबी,आलूची भाजी",पोळी,2018-05-24 04:45:12.934298+00:00
250,1,"चहा,ब्रेड,दूध,मटकीची उसळ,पोळी,भात,पत्ता कोबी,वांग्याची भाजी",पोळी,2018-05-24 04:47:12.462857+00:00
250,2,"चहा,दूध,उपमा,पोळी,पत्ता कोबी,वांग्याची भाजी","दूध,उपमा,पोळी",2018-05-24 04:47:57.591192+00:00
250,3,"चहा,दूध,पोहे,पोळी,भात,टमाटर चटणी,वांग्याची भाजी","दूध,पोळी",2018-05-24 04:48:39.206493+00:00
